Date,Open,High,Low,Close,Adj Close,Volume
1973-06-01,10.343750,10.359375,10.203125,10.343750,2.129609,159200
1973-06-04,10.281250,10.281250,10.171875,10.187500,2.097440,180000
1973-06-05,10.187500,10.484375,10.187500,10.375000,2.136041,226400
1973-06-06,10.375000,10.562500,10.281250,10.312500,2.123175,276000
1973-06-07,10.343750,10.531250,10.343750,10.515625,2.164995,186400
1973-06-08,10.515625,10.546875,10.453125,10.546875,2.171430,150400
1973-06-11,10.546875,10.546875,10.515625,10.546875,2.171430,233600
1973-06-12,10.546875,10.562500,10.468750,10.500000,2.161779,310400
1973-06-13,10.500000,10.562500,10.500000,10.515625,2.164995,343200
1973-06-14,10.515625,10.562500,10.453125,10.468750,2.155345,136000
1973-06-15,10.468750,10.500000,10.359375,10.468750,2.155345,200000
1973-06-18,10.421875,10.421875,10.265625,10.265625,2.113523,188800
1973-06-19,10.265625,10.390625,10.265625,10.375000,2.136041,164800
1973-06-20,10.375000,10.437500,10.343750,10.343750,2.129609,157600
1973-06-21,10.343750,10.390625,10.203125,10.250000,2.110307,112000
1973-06-22,10.250000,10.437500,10.218750,10.343750,2.129609,228800
1973-06-25,10.343750,10.390625,10.203125,10.234375,2.107090,312800
1973-06-26,10.265625,10.531250,10.265625,10.500000,2.161779,226400
1973-06-27,10.500000,10.500000,10.375000,10.484375,2.158561,100000
1973-06-28,10.484375,10.531250,10.406250,10.437500,2.148912,172800
1973-06-29,10.437500,10.468750,10.390625,10.468750,2.155345,85600
1973-07-02,10.468750,10.484375,10.390625,10.390625,2.139260,184000
1973-07-03,10.390625,10.421875,10.234375,10.265625,2.113523,182400
1973-07-05,10.234375,10.234375,10.000000,10.000000,2.058837,290400
1973-07-06,10.000000,10.000000,9.859375,9.890625,2.036318,255200
1973-07-09,9.906250,10.046875,9.906250,10.046875,2.068487,390400
1973-07-10,10.093750,10.218750,10.093750,10.187500,2.097440,280000
1973-07-11,10.250000,10.359375,10.250000,10.312500,2.123175,222400
1973-07-12,10.312500,10.453125,10.203125,10.406250,2.142477,306400
1973-07-13,10.406250,10.421875,10.250000,10.250000,2.110307,229600
1973-07-16,10.250000,10.359375,10.218750,10.359375,2.132825,177600
1973-07-17,10.421875,10.500000,10.421875,10.468750,2.155345,619200
1973-07-18,10.468750,10.531250,10.437500,10.500000,2.161779,261600
1973-07-19,10.500000,10.500000,10.421875,10.484375,2.158561,287200
1973-07-20,10.453125,10.453125,10.328125,10.406250,2.142477,326400
1973-07-23,10.453125,10.531250,10.453125,10.500000,2.161779,168800
1973-07-24,10.500000,10.593750,10.468750,10.562500,2.174645,368800
1973-07-25,10.562500,10.656250,10.562500,10.656250,2.193947,1005600
1973-07-26,10.656250,10.703125,10.625000,10.625000,2.187515,853600
1973-07-27,10.656250,10.718750,10.656250,10.718750,2.206815,168000
1973-07-30,10.718750,10.734375,10.562500,10.593750,2.181080,214400
1973-07-31,10.687500,10.750000,10.687500,10.687500,2.200380,284000
1973-08-01,10.687500,10.734375,10.671875,10.718750,2.206815,229600
1973-08-02,10.703125,10.703125,10.609375,10.703125,2.203598,219200
1973-08-03,10.703125,10.734375,10.671875,10.718750,2.206815,289600
1973-08-06,10.718750,10.796875,10.718750,10.781250,2.219684,313600
1973-08-07,10.796875,10.937500,10.796875,10.875000,2.238985,672000
1973-08-08,10.875000,10.890625,10.781250,10.812500,2.226117,226400
1973-08-09,10.812500,10.875000,10.796875,10.812500,2.226117,313600
1973-08-10,10.812500,10.843750,10.765625,10.812500,2.226117,225600
1973-08-13,10.781250,10.781250,10.593750,10.656250,2.193947,1034400
1973-08-14,10.656250,10.671875,10.500000,10.500000,2.161779,223200
1973-08-15,10.500000,10.640625,10.453125,10.593750,2.181080,157600
1973-08-16,10.593750,10.593750,10.437500,10.437500,2.148912,223200
1973-08-17,10.437500,10.484375,10.375000,10.406250,2.142477,400000
1973-08-20,10.359375,10.359375,10.296875,10.343750,2.136668,144800
1973-08-21,10.328125,10.328125,10.234375,10.296875,2.126984,155200
1973-08-22,10.296875,10.453125,10.250000,10.453125,2.159261,308000
1973-08-23,10.453125,10.562500,10.421875,10.531250,2.175398,476000
1973-08-24,10.531250,10.593750,10.406250,10.593750,2.188308,325600
1973-08-27,10.593750,10.781250,10.562500,10.734375,2.217356,160800
1973-08-28,10.703125,10.703125,10.531250,10.609375,2.191538,192000
1973-08-29,10.625000,10.750000,10.625000,10.703125,2.210902,189600
1973-08-30,10.703125,10.703125,10.578125,10.625000,2.194763,188800
1973-08-31,10.625000,10.781250,10.625000,10.750000,2.220585,210400
1973-09-04,10.734375,10.734375,10.500000,10.562500,2.181852,2571200
1973-09-05,10.562500,10.593750,10.343750,10.343750,2.136668,209600
1973-09-06,10.343750,10.406250,10.250000,10.250000,2.117301,190400
1973-09-07,10.250000,10.281250,10.125000,10.203125,2.107620,508800
1973-09-10,10.203125,10.250000,10.156250,10.171875,2.101165,134400
1973-09-11,10.171875,10.312500,10.062500,10.296875,2.126984,444000
1973-09-12,10.296875,10.312500,10.062500,10.296875,2.126984,236000
1973-09-13,10.296875,10.484375,10.203125,10.484375,2.165716,169600
1973-09-14,10.484375,10.625000,10.421875,10.546875,2.178625,184800
1973-09-17,10.625000,10.765625,10.625000,10.734375,2.217356,220000
1973-09-18,10.734375,10.859375,10.718750,10.750000,2.220585,305600
1973-09-19,10.750000,10.812500,10.718750,10.718750,2.214129,242400
1973-09-20,10.718750,10.781250,10.578125,10.593750,2.188308,260000
1973-09-21,10.609375,10.812500,10.609375,10.796875,2.230268,340800
1973-09-24,10.796875,10.906250,10.703125,10.843750,2.239950,232800
1973-09-25,10.875000,11.046875,10.875000,11.046875,2.281909,360000
1973-09-26,11.046875,11.328125,11.046875,11.312500,2.336777,591200
1973-09-27,11.312500,11.453125,11.250000,11.250000,2.323869,349600
1973-09-28,11.218750,11.218750,11.140625,11.187500,2.310960,481600
1973-10-01,11.187500,11.218750,11.062500,11.062500,2.285136,171200
1973-10-02,11.031250,11.031250,10.906250,10.953125,2.262542,316800
1973-10-03,10.937500,10.937500,10.750000,10.796875,2.230268,273600
1973-10-04,10.781250,10.781250,10.500000,10.656250,2.201218,436800
1973-10-05,10.656250,11.000000,10.546875,11.000000,2.272226,300800
1973-10-08,10.968750,10.968750,10.843750,10.953125,2.262542,152800
1973-10-09,10.953125,10.968750,10.875000,10.937500,2.259316,94400
1973-10-10,10.937500,10.937500,10.781250,10.796875,2.230268,327200
1973-10-11,10.796875,10.984375,10.750000,10.984375,2.268998,180000
1973-10-12,11.000000,11.234375,11.000000,11.125000,2.298047,223200
1973-10-15,11.093750,11.093750,10.937500,11.062500,2.285136,160000
1973-10-16,11.062500,11.062500,10.906250,11.062500,2.285136,227200
1973-10-17,11.078125,11.234375,11.078125,11.187500,2.310960,141600
1973-10-18,11.187500,11.281250,11.187500,11.187500,2.310960,215200
1973-10-19,11.187500,11.250000,11.125000,11.218750,2.317412,161600
1973-10-22,11.062500,11.062500,10.937500,10.953125,2.262542,182400
1973-10-23,10.953125,11.062500,10.765625,11.031250,2.278682,170400
1973-10-24,11.031250,11.125000,11.031250,11.109375,2.294820,205600
1973-10-25,11.109375,11.234375,11.062500,11.156250,2.304502,112000
1973-10-26,11.156250,11.265625,11.156250,11.250000,2.323869,164800
1973-10-29,11.250000,11.375000,11.218750,11.218750,2.317412,144800
1973-10-30,11.187500,11.187500,11.031250,11.062500,2.285136,182400
1973-10-31,11.031250,11.031250,10.812500,10.812500,2.233495,204800
1973-11-01,10.812500,11.062500,10.765625,11.015625,2.275453,274400
1973-11-02,11.015625,11.125000,11.000000,11.109375,2.294820,300800
1973-11-05,10.937500,10.937500,10.625000,10.687500,2.207673,246400
1973-11-06,10.687500,10.828125,10.656250,10.750000,2.220585,293600
1973-11-07,10.750000,10.750000,10.609375,10.609375,2.191538,160000
1973-11-08,10.609375,10.687500,10.609375,10.656250,2.201218,297600
1973-11-09,10.656250,10.687500,10.609375,10.609375,2.191538,288800
1973-11-12,10.609375,10.625000,10.390625,10.515625,2.172171,551200
1973-11-13,10.515625,10.656250,10.453125,10.625000,2.194763,281600
1973-11-14,10.625000,10.671875,10.484375,10.531250,2.175398,484800
1973-11-15,10.531250,10.687500,10.421875,10.625000,2.194763,532000
1973-11-16,10.625000,10.875000,10.578125,10.812500,2.240746,341600
1973-11-19,10.718750,10.718750,10.468750,10.468750,2.169505,270400
1973-11-20,10.375000,10.375000,10.156250,10.156250,2.104746,732800
1973-11-21,10.171875,10.421875,10.171875,10.312500,2.137125,512000
1973-11-23,10.312500,10.312500,10.250000,10.250000,2.124174,216000
1973-11-26,10.093750,10.093750,9.906250,10.000000,2.072365,490400
1973-11-27,10.000000,10.109375,9.906250,10.046875,2.082080,340000
1973-11-28,10.046875,10.078125,9.890625,10.031250,2.078842,386400
1973-11-29,10.031250,10.109375,9.968750,9.984375,2.069127,478400
1973-11-30,9.859375,9.859375,9.750000,9.765625,2.023795,416800
1973-12-03,9.750000,9.750000,9.437500,9.515625,1.971985,726400
1973-12-04,9.515625,9.593750,9.421875,9.500000,1.968747,424000
1973-12-05,9.468750,9.468750,9.343750,9.453125,1.959033,402400
1973-12-06,9.453125,9.718750,9.421875,9.718750,2.014079,426400
1973-12-07,9.718750,9.843750,9.703125,9.812500,2.033508,450400
1973-12-10,9.812500,9.937500,9.781250,9.906250,2.052936,336000
1973-12-11,9.906250,9.984375,9.765625,9.812500,2.033508,334400
1973-12-12,9.687500,9.687500,9.453125,9.453125,1.959033,357600
1973-12-13,9.453125,9.500000,9.265625,9.343750,1.936366,329600
1973-12-14,9.343750,9.562500,9.250000,9.468750,1.962270,385600
1973-12-17,9.468750,9.484375,9.375000,9.468750,1.962270,175200
1973-12-18,9.468750,9.515625,9.375000,9.406250,1.949318,344000
1973-12-19,9.406250,9.562500,9.328125,9.328125,1.933128,426400
1973-12-20,9.328125,9.468750,9.140625,9.140625,1.894270,505600
1973-12-21,9.140625,9.187500,8.968750,9.000000,1.865128,649600
1973-12-24,9.000000,9.031250,8.750000,8.875000,1.839222,253600
1973-12-26,9.062500,9.203125,9.062500,9.203125,1.907222,332000
1973-12-27,9.218750,9.593750,9.218750,9.593750,1.988175,433600
1973-12-28,9.625000,9.875000,9.625000,9.828125,2.036747,228800
1973-12-31,9.828125,9.859375,9.687500,9.750000,2.020555,142400
1974-01-02,9.750000,9.859375,9.687500,9.843750,2.039985,132000
1974-01-03,9.843750,10.062500,9.734375,9.906250,2.052936,532800
1974-01-04,9.906250,9.937500,9.640625,9.750000,2.020555,284800
1974-01-07,9.640625,9.640625,9.406250,9.421875,1.952556,624800
1974-01-08,9.406250,9.406250,9.250000,9.250000,1.916937,293600
1974-01-09,9.218750,9.218750,8.968750,9.187500,1.903986,258400
1974-01-10,9.187500,9.250000,9.031250,9.078125,1.881319,357600
1974-01-11,9.078125,9.250000,9.015625,9.250000,1.916937,260000
1974-01-14,9.250000,9.328125,9.187500,9.250000,1.916937,208800
1974-01-15,9.250000,9.406250,9.187500,9.281250,1.923414,220800
1974-01-16,9.281250,9.562500,9.281250,9.562500,1.981697,212800
1974-01-17,9.562500,9.609375,9.250000,9.515625,1.971985,472800
1974-01-18,9.515625,9.531250,9.281250,9.312500,1.929889,308800
1974-01-21,9.234375,9.234375,9.093750,9.218750,1.910462,208800
1974-01-22,9.250000,9.593750,9.250000,9.593750,1.988175,330400
1974-01-23,9.593750,9.921875,9.593750,9.625000,1.994651,532800
1974-01-24,9.625000,9.687500,9.515625,9.687500,2.007603,276000
1974-01-25,9.687500,9.687500,9.546875,9.562500,1.981697,220800
1974-01-28,9.562500,9.562500,9.296875,9.390625,1.946081,334400
1974-01-29,9.390625,9.500000,9.375000,9.453125,1.959033,147200
1974-01-30,9.484375,9.703125,9.484375,9.484375,1.965509,268800
1974-01-31,9.484375,9.609375,9.484375,9.500000,1.968747,200800
1974-02-01,9.500000,9.500000,9.250000,9.343750,1.936366,318400
1974-02-04,9.281250,9.281250,9.187500,9.187500,1.903986,324000
1974-02-05,9.187500,9.281250,9.171875,9.250000,1.916937,235200
1974-02-06,9.250000,9.265625,9.203125,9.265625,1.920176,193600
1974-02-07,9.265625,9.312500,9.171875,9.250000,1.916937,245600
1974-02-08,9.250000,9.281250,9.062500,9.125000,1.891033,299200
1974-02-11,9.109375,9.109375,8.828125,8.921875,1.848938,367200
1974-02-12,8.921875,9.000000,8.750000,8.921875,1.848938,223200
1974-02-13,8.921875,9.015625,8.843750,8.906250,1.845699,260800
1974-02-14,8.875000,8.875000,8.625000,8.625000,1.787416,447200
1974-02-15,8.625000,8.921875,8.562500,8.750000,1.821582,410400
1974-02-19,8.750000,8.921875,8.703125,8.750000,1.821582,492800
1974-02-20,8.750000,9.031250,8.703125,8.937500,1.860615,292000
1974-02-21,8.968750,9.203125,8.968750,9.187500,1.912663,208800
1974-02-22,9.312500,9.546875,9.312500,9.437500,1.964707,396800
1974-02-25,9.437500,9.500000,9.296875,9.421875,1.961453,253600
1974-02-26,9.406250,9.406250,9.265625,9.406250,1.958201,182400
1974-02-27,9.437500,9.734375,9.437500,9.609375,2.000487,238400
1974-02-28,9.609375,9.671875,9.437500,9.593750,1.997236,254400
1974-03-01,9.593750,9.656250,9.437500,9.437500,1.964707,160000
1974-03-04,9.437500,9.500000,9.375000,9.390625,1.954949,212800
1974-03-05,9.437500,9.687500,9.437500,9.531250,1.984224,464800
1974-03-06,9.531250,9.640625,9.531250,9.625000,2.003741,328800
1974-03-07,9.625000,9.656250,9.515625,9.578125,1.993983,155200
1974-03-08,9.515625,9.515625,9.312500,9.406250,1.958201,1051200
1974-03-11,9.406250,9.500000,9.296875,9.500000,1.977718,347200
1974-03-12,9.500000,9.546875,9.390625,9.500000,1.977718,185600
1974-03-13,9.515625,9.640625,9.515625,9.625000,2.003741,257600
1974-03-14,9.625000,9.890625,9.593750,9.875000,2.055786,368800
1974-03-15,9.875000,9.875000,9.765625,9.812500,2.042774,180000
1974-03-18,9.812500,9.875000,9.656250,9.687500,2.016751,227200
1974-03-19,9.687500,9.765625,9.656250,9.671875,2.013498,195200
1974-03-20,9.671875,9.671875,9.609375,9.625000,2.003741,190400
1974-03-21,9.625000,9.687500,9.546875,9.578125,1.993983,233600
1974-03-22,9.578125,9.625000,9.531250,9.593750,1.997236,238400
1974-03-25,9.593750,9.656250,9.515625,9.625000,2.003741,160800
1974-03-26,9.625000,9.781250,9.593750,9.734375,2.026510,154400
1974-03-27,9.734375,9.812500,9.500000,9.500000,1.977718,169600
1974-03-28,9.500000,9.500000,9.343750,9.343750,1.945189,220800
1974-03-29,9.343750,9.375000,9.218750,9.281250,1.932179,211200
1974-04-01,9.281250,9.406250,9.218750,9.234375,1.922420,335200
1974-04-02,9.234375,9.312500,9.203125,9.250000,1.925672,147200
1974-04-03,9.281250,9.406250,9.281250,9.390625,1.954949,140000
1974-04-04,9.390625,9.437500,9.343750,9.421875,1.961453,142400
1974-04-05,9.421875,9.421875,9.328125,9.343750,1.945189,101600
1974-04-08,9.328125,9.328125,9.203125,9.203125,1.915913,88800
1974-04-09,9.234375,9.359375,9.234375,9.281250,1.932179,122400
1974-04-10,9.281250,9.375000,9.187500,9.234375,1.922420,155200
1974-04-11,9.234375,9.312500,9.187500,9.312500,1.938683,113600
1974-04-15,9.312500,9.343750,9.265625,9.265625,1.928926,122400
1974-04-16,9.265625,9.390625,9.250000,9.343750,1.945189,158400
1974-04-17,9.359375,9.531250,9.359375,9.406250,1.958201,301600
1974-04-18,9.406250,9.500000,9.406250,9.484375,1.974466,141600
1974-04-19,9.484375,9.484375,9.390625,9.437500,1.964707,166400
1974-04-22,9.437500,9.468750,9.343750,9.421875,1.961453,275200
1974-04-23,9.421875,9.437500,9.312500,9.375000,1.951696,204000
1974-04-24,9.375000,9.375000,9.156250,9.171875,1.909409,852000
1974-04-25,9.125000,9.125000,8.875000,8.906250,1.854110,857600
1974-04-26,8.906250,8.968750,8.796875,8.906250,1.854110,316800
1974-04-29,8.875000,8.875000,8.765625,8.859375,1.844352,232800
1974-04-30,8.859375,8.937500,8.812500,8.937500,1.860615,175200
1974-05-01,8.937500,9.000000,8.812500,9.000000,1.873628,468800
1974-05-02,9.000000,9.078125,8.953125,8.953125,1.863871,296800
1974-05-03,8.937500,8.937500,8.750000,8.828125,1.837846,489600
1974-05-06,8.812500,8.812500,8.750000,8.765625,1.824836,515200
1974-05-07,8.796875,8.921875,8.796875,8.796875,1.831342,141600
1974-05-08,8.796875,8.937500,8.718750,8.937500,1.860615,314400
1974-05-09,8.953125,9.187500,8.953125,9.171875,1.909409,235200
1974-05-10,9.171875,9.281250,8.937500,9.000000,1.873628,408000
1974-05-13,9.000000,9.109375,8.890625,9.046875,1.883386,290400
1974-05-14,9.015625,9.015625,8.937500,8.968750,1.867121,196000
1974-05-15,8.968750,9.031250,8.906250,9.000000,1.873628,359200
1974-05-16,9.000000,9.015625,8.812500,8.812500,1.834592,448000
1974-05-17,8.812500,8.875000,8.718750,8.750000,1.821582,198400
1974-05-20,8.750000,8.812500,8.640625,8.656250,1.810158,280800
1974-05-21,8.656250,8.750000,8.625000,8.687500,1.816693,296000
1974-05-22,8.687500,8.750000,8.640625,8.687500,1.816693,292000
1974-05-23,8.687500,8.812500,8.640625,8.750000,1.829764,308000
1974-05-24,8.812500,8.937500,8.812500,8.937500,1.868972,712000
1974-05-28,8.937500,8.953125,8.812500,8.812500,1.842833,301600
1974-05-29,8.812500,8.812500,8.750000,8.765625,1.833032,302400
1974-05-30,8.765625,8.937500,8.656250,8.890625,1.859169,474400
1974-05-31,8.890625,8.968750,8.781250,8.828125,1.846100,293600
1974-06-03,8.828125,9.031250,8.828125,9.031250,1.888578,392000
1974-06-04,9.062500,9.500000,9.062500,9.406250,1.966996,556000
1974-06-05,9.406250,9.500000,9.328125,9.453125,1.976798,494400
1974-06-06,9.453125,9.500000,9.390625,9.406250,1.966996,330400
1974-06-07,9.468750,9.578125,9.468750,9.531250,1.993136,452800
1974-06-10,9.531250,9.718750,9.421875,9.718750,2.032344,315200
1974-06-11,9.718750,9.796875,9.625000,9.687500,2.025810,315200
1974-06-12,9.687500,9.703125,9.562500,9.703125,2.029077,355200
1974-06-13,9.703125,9.828125,9.656250,9.671875,2.022542,285600
1974-06-14,9.671875,9.687500,9.625000,9.656250,2.019276,201600
1974-06-17,9.656250,9.718750,9.593750,9.609375,2.009473,180000
1974-06-18,9.609375,9.640625,9.578125,9.625000,2.012741,167200
1974-06-19,9.625000,9.640625,9.531250,9.531250,1.993136,176800
1974-06-20,9.515625,9.515625,9.343750,9.343750,1.953926,288000
1974-06-21,9.312500,9.312500,9.203125,9.203125,1.924519,196800
1974-06-24,9.203125,9.375000,9.125000,9.375000,1.960462,332800
1974-06-25,9.375000,9.453125,9.359375,9.406250,1.966996,222400
1974-06-26,9.375000,9.375000,9.218750,9.234375,1.931054,208000
1974-06-27,9.234375,9.250000,9.171875,9.203125,1.924519,153600
1974-06-28,9.203125,9.218750,9.125000,9.187500,1.921254,156800
1974-07-01,9.187500,9.218750,9.031250,9.046875,1.891846,276800
1974-07-02,9.015625,9.015625,8.765625,8.765625,1.833032,456800
1974-07-03,8.765625,8.906250,8.750000,8.796875,1.839568,377600
1974-07-05,8.796875,8.812500,8.703125,8.734375,1.826497,281600
1974-07-08,8.703125,8.703125,8.500000,8.531250,1.784020,505600
1974-07-09,8.593750,8.875000,8.593750,8.765625,1.833032,259200
1974-07-10,8.765625,8.875000,8.671875,8.671875,1.813426,330400
1974-07-11,8.671875,8.750000,8.562500,8.687500,1.816693,445600
1974-07-12,8.812500,9.046875,8.812500,9.031250,1.888578,559200
1974-07-15,9.031250,9.203125,9.031250,9.171875,1.917985,234400
1974-07-16,9.109375,9.109375,8.984375,8.984375,1.878776,204000
1974-07-17,8.937500,8.937500,8.796875,8.937500,1.868972,504000
1974-07-18,8.937500,9.031250,8.718750,8.718750,1.823230,506400
1974-07-19,8.718750,8.812500,8.375000,8.437500,1.764416,996000
1974-07-22,8.437500,8.718750,8.281250,8.718750,1.823230,678400
1974-07-23,8.828125,8.968750,8.828125,8.828125,1.846100,360000
1974-07-24,8.781250,8.781250,8.671875,8.750000,1.829764,252800
1974-07-25,8.750000,8.765625,8.515625,8.546875,1.787287,179200
1974-07-26,8.500000,8.500000,8.406250,8.468750,1.770951,279200
1974-07-29,8.375000,8.375000,8.125000,8.218750,1.718672,428800
1974-07-30,8.218750,8.296875,8.109375,8.265625,1.728473,409600
1974-07-31,8.265625,8.265625,8.125000,8.125000,1.699066,310400
1974-08-01,8.125000,8.203125,8.078125,8.187500,1.712137,310400
1974-08-02,8.156250,8.156250,8.078125,8.140625,1.702334,227200
1974-08-05,8.140625,8.312500,8.125000,8.218750,1.718672,264000
1974-08-06,8.281250,8.671875,8.281250,8.312500,1.738275,678400
1974-08-07,8.312500,8.468750,8.281250,8.437500,1.764416,377600
1974-08-08,8.437500,8.562500,8.406250,8.421875,1.761149,344000
1974-08-09,8.421875,8.453125,8.296875,8.406250,1.757880,154400
1974-08-12,8.375000,8.375000,8.203125,8.312500,1.738275,158400
1974-08-13,8.312500,8.343750,7.968750,8.015625,1.676194,348000
1974-08-14,8.000000,8.000000,7.843750,7.875000,1.646786,358400
1974-08-15,7.875000,7.968750,7.796875,7.812500,1.633718,533600
1974-08-16,7.812500,7.812500,7.687500,7.765625,1.623915,512000
1974-08-19,7.671875,7.671875,7.515625,7.515625,1.579595,362400
1974-08-20,7.515625,7.687500,7.406250,7.515625,1.579595,495200
1974-08-21,7.515625,7.656250,7.515625,7.531250,1.582879,222400
1974-08-22,7.500000,7.500000,7.296875,7.437500,1.563176,465600
1974-08-23,7.437500,7.531250,7.187500,7.250000,1.523767,306400
1974-08-26,7.250000,7.468750,7.187500,7.375000,1.550039,246400
1974-08-27,7.343750,7.343750,7.160156,7.296875,1.533619,234400
1974-08-28,7.296875,7.406250,7.250000,7.250000,1.523767,376000
1974-08-29,7.250000,7.312500,7.187500,7.281250,1.530335,558400
1974-08-30,7.281250,7.562500,7.281250,7.500000,1.576311,465600
1974-09-03,7.500000,7.531250,7.031250,7.078125,1.487642,480000
1974-09-04,6.906250,6.906250,6.687500,6.906250,1.451520,544000
1974-09-05,6.906250,7.312500,6.843750,7.312500,1.536903,432800
1974-09-06,7.281250,7.281250,7.140625,7.156250,1.504063,435200
1974-09-09,7.093750,7.093750,6.937500,6.937500,1.458087,236000
1974-09-10,6.937500,7.062500,6.890625,6.937500,1.458087,204000
1974-09-11,6.937500,7.062500,6.937500,7.000000,1.471223,221600
1974-09-12,6.984375,6.984375,6.875000,6.890625,1.448236,284800
1974-09-13,6.875000,6.875000,6.562500,6.625000,1.392409,448800
1974-09-16,6.625000,6.671875,6.453125,6.468750,1.359569,438400
1974-09-17,6.468750,6.687500,6.468750,6.562500,1.379273,376000
1974-09-18,6.562500,6.671875,6.437500,6.625000,1.392409,280000
1974-09-19,6.718750,6.937500,6.718750,6.937500,1.458087,379200
1974-09-20,6.937500,6.968750,6.765625,6.937500,1.458087,340000
1974-09-23,6.937500,6.937500,6.671875,6.703125,1.408828,410400
1974-09-24,6.562500,6.562500,6.437500,6.531250,1.372704,271200
1974-09-25,6.531250,6.718750,6.500000,6.531250,1.372704,361600
1974-09-26,6.515625,6.515625,6.421875,6.468750,1.359569,247200
1974-09-27,6.468750,6.468750,6.281250,6.312500,1.326728,372800
1974-09-30,6.250000,6.250000,6.000000,6.125000,1.287320,652800
1974-10-01,6.125000,6.125000,5.843750,6.000000,1.261049,536800
1974-10-02,6.000000,6.125000,5.968750,6.078125,1.277470,220000
1974-10-03,6.062500,6.062500,5.937500,5.937500,1.247912,345600
1974-10-04,5.937500,5.937500,5.828125,5.921875,1.244629,380800
1974-10-07,5.937500,6.156250,5.937500,6.125000,1.287320,253600
1974-10-08,6.125000,6.281250,5.968750,6.187500,1.300457,474400
1974-10-09,6.187500,6.531250,6.000000,6.531250,1.372704,501600
1974-10-10,6.625000,6.890625,6.625000,6.796875,1.428531,621600
1974-10-11,6.812500,7.375000,6.812500,7.312500,1.536903,580000
1974-10-14,7.312500,7.562500,7.312500,7.328125,1.540188,701600
1974-10-15,7.328125,7.343750,7.062500,7.093750,1.490927,580800
1974-10-16,7.093750,7.296875,7.000000,7.187500,1.510630,272800
1974-10-17,7.187500,7.406250,7.140625,7.312500,1.536903,448800
1974-10-18,7.312500,7.500000,7.250000,7.281250,1.530335,459200
1974-10-21,7.281250,7.468750,7.156250,7.468750,1.569743,561600
1974-10-22,7.468750,7.546875,7.375000,7.437500,1.563176,587200
1974-10-23,7.406250,7.406250,7.234375,7.250000,1.523767,289600
1974-10-24,7.187500,7.187500,7.031250,7.187500,1.510630,294400
1974-10-25,7.187500,7.328125,7.093750,7.093750,1.490927,322400
1974-10-28,7.093750,7.125000,6.968750,7.031250,1.477792,326400
1974-10-29,7.171875,7.421875,7.171875,7.343750,1.543470,393600
1974-10-30,7.343750,7.750000,7.312500,7.656250,1.609150,681600
1974-10-31,7.656250,7.906250,7.656250,7.703125,1.619001,557600
1974-11-01,7.703125,7.718750,7.437500,7.531250,1.582879,433600
1974-11-04,7.500000,7.500000,7.343750,7.421875,1.559891,276000
1974-11-05,7.421875,7.609375,7.375000,7.609375,1.599299,380800
1974-11-06,7.609375,7.796875,7.421875,7.500000,1.576311,564000
1974-11-07,7.500000,7.500000,7.312500,7.500000,1.576311,589600
1974-11-08,7.484375,7.484375,7.250000,7.265625,1.527051,503200
1974-11-11,7.265625,7.375000,7.187500,7.187500,1.510630,235200
1974-11-12,7.187500,7.187500,7.062500,7.093750,1.490927,329600
1974-11-13,7.093750,7.187500,7.015625,7.125000,1.497495,223200
1974-11-14,7.125000,7.281250,7.093750,7.125000,1.497495,465600
1974-11-15,7.093750,7.093750,6.843750,6.890625,1.448236,354400
1974-11-18,6.750000,6.750000,6.578125,6.578125,1.390451,400000
1974-11-19,6.484375,6.484375,6.281250,6.312500,1.334304,788000
1974-11-20,6.312500,6.421875,6.265625,6.312500,1.334304,336800
1974-11-21,6.312500,6.609375,6.312500,6.609375,1.397057,312000
1974-11-22,6.609375,6.781250,6.593750,6.625000,1.400360,437600
1974-11-25,6.625000,6.687500,6.468750,6.546875,1.383846,392000
1974-11-26,6.546875,6.734375,6.437500,6.625000,1.400360,245600
1974-11-27,6.625000,6.750000,6.468750,6.515625,1.377240,512000
1974-11-29,6.515625,6.593750,6.453125,6.593750,1.393755,169600
1974-12-02,6.578125,6.578125,6.218750,6.218750,1.314489,401600
1974-12-03,6.218750,6.218750,6.046875,6.046875,1.278158,726400
1974-12-04,6.046875,6.125000,5.953125,5.953125,1.258341,436000
1974-12-05,5.953125,6.000000,5.718750,5.750000,1.215406,378400
1974-12-06,5.750000,5.781250,5.578125,5.718750,1.208800,391200
1974-12-09,5.718750,5.968750,5.640625,5.937500,1.255039,261600
1974-12-10,5.937500,6.218750,5.921875,6.078125,1.284764,258400
1974-12-11,6.187500,6.437500,6.187500,6.343750,1.340910,477600
1974-12-12,6.343750,6.531250,6.281250,6.375000,1.347516,313600
1974-12-13,6.375000,6.421875,6.265625,6.265625,1.324396,378400
1974-12-16,6.265625,6.281250,6.125000,6.234375,1.317790,222400
1974-12-17,6.234375,6.421875,6.218750,6.375000,1.347516,216800
1974-12-18,6.375000,6.531250,6.328125,6.437500,1.360726,318400
1974-12-19,6.437500,6.468750,6.250000,6.281250,1.327700,534400
1974-12-20,6.140625,6.140625,5.937500,6.000000,1.268250,460000
1974-12-23,5.937500,5.937500,5.781250,5.828125,1.231920,474400
1974-12-24,5.875000,5.937500,5.875000,5.906250,1.248433,376000
1974-12-26,5.937500,6.046875,5.937500,5.968750,1.261645,370400
1974-12-27,5.937500,5.937500,5.859375,5.875000,1.241828,300800
